Time,DWPC_max,HCLD_max,LCLD_max,MCLD_max,PRCP_max,PRES_max,TMPC_max,UWND_max,VWND_max,WSPD_max,DWPC_min,HCLD_min,LCLD_min,MCLD_min,PRCP_min,PRES_min,TMPC_min,UWND_min,VWND_min,WSPD_min,DWPC_mean,HCLD_mean,LCLD_mean,MCLD_mean,PRCP_mean,PRES_mean,TMPC_mean,UWND_mean,VWND_mean,WSPD_mean,DWPC_total,HCLD_total,LCLD_total,MCLD_total,PRCP_total,PRES_total,TMPC_total,UWND_total,VWND_total,WSPD_total
2019-04-20,2.46,27.0,38.0,1.0,0.0,983.2,16.84,2.7,-2.3,11.007270324653607,-3.18,0.0,0.0,0.0,0.0,978.5,5.34,-0.1,-11.0,3.54682957019364,-0.84875,5.375,4.75,0.125,0.0,980.025,10.5275,1.3,-8.012500000000001,8.307039459501032,-6.79,43.0,38.0,1.0,0.0,7840.2,84.22,10.4,-64.10000000000001,66.45631567600826
2019-04-21,11.65,70.0,0.0,0.0,0.0,990.7,22.34,1.9,5.1,5.10881590977792,0.16,0.0,0.0,0.0,0.0,985.9,8.54,-0.8,-0.9,1.8027756377319943,6.173749999999999,14.5,0.0,0.0,0.0,988.525,15.19,0.6,2.9749999999999996,3.558397422577486,49.38999999999999,116.0,0.0,0.0,0.0,7908.2,121.52,4.8,23.799999999999997,28.46717938061989
2019-04-22,13.54,100.0,84.0,89.0,0.0,991.6,24.44,2.9,9.0,9.079647570252934,8.91,0.0,0.0,0.0,0.0,987.1,13.14,-1.4,4.8,4.924428900898052,11.2175,60.875,10.625,48.875,0.0,989.4625000000001,18.465,0.6749999999999999,6.625,6.830389068081908,89.74,487.0,85.0,391.0,0.0,7915.700000000001,147.72,5.3999999999999995,53.0,54.64311254465527
2019-04-23,15.61,100.0,100.0,1.0,0.13,990.2,17.84,5.5,3.7,5.825804665451804,8.56,26.0,27.0,0.0,0.0,986.4,12.54,-3.0,-2.6,2.6076809620810595,10.975000000000001,64.625,78.75,0.125,0.04,988.6249999999999,14.677500000000002,2.775,-0.7999999999999999,4.2863285464048815,87.80000000000001,517.0,630.0,1.0,0.32,7908.999999999999,117.42000000000002,22.2,-6.3999999999999995,34.29062837123905
2019-04-24,8.52,100.0,100.0,85.0,1.46,989.7,12.64,-2.0,0.8,5.458937625582472,1.39,17.0,0.0,0.0,0.0,982.7,9.34,-5.4,-2.1,2.19317121994613,4.79625,72.75,56.625,30.375,0.2125,986.35,11.1275,-3.425,-0.2,3.55759809720267,38.37,582.0,453.0,243.0,1.7,7890.8,89.02,-27.4,-1.6,28.46078477762136
2019-04-25,13.27,100.0,75.0,100.0,0.4400000000000001,982.7,17.94,2.0,0.3,4.651881339845203,9.74,100.0,11.0,0.0,0.0,976.6,11.24,-1.5,-4.2,0.4123105625617661,11.785,100.0,48.0,37.75,0.11625000000000002,979.6625000000001,14.29,-0.21249999999999997,-1.1125,1.5603811364602214,94.28,800.0,384.0,302.0,0.9300000000000002,7837.300000000001,114.32,-1.6999999999999997,-8.9,12.483049091681771
2019-04-26,9.23,100.0,67.0,93.0,1.01,988.2,16.24,7.3,-2.8,10.186265262597477,0.52,0.0,0.0,0.0,0.0,978.4,10.14,3.3,-8.4,4.32781700167648,3.80375,31.375,17.0,27.125,0.12625,983.5374999999999,12.752500000000001,4.9875,-5.987499999999999,7.8973593425655135,30.43,251.0,136.0,217.0,1.01,7868.299999999999,102.02000000000001,39.9,-47.89999999999999,63.17887474052411
2019-04-27,11.67,92.0,100.0,85.0,2.68,988.1,14.54,4.0,8.8,10.720074626605918,1.09,0.0,1.0,0.0,0.0,973.2,6.74,-3.4,-10.6,1.6278820596099708,4.7,45.25,49.75,42.125,0.7374999999999999,981.85,10.29,0.3625,1.8625,5.770974429912124,37.6,362.0,398.0,337.0,5.8999999999999995,7854.8,82.32,2.9,14.9,46.167795439296995
2019-04-28,7.36,97.0,87.0,15.0,0.03,993.5,14.74,-1.4,3.1,7.624303246854758,-1.42,0.0,0.0,0.0,0.0,985.1,2.34,-5.0,-7.3,4.244997055358225,2.6025,13.125,26.5,2.375,0.00375,990.4249999999998,8.540000000000001,-3.1250000000000004,-1.4499999999999997,5.269430309168699,20.82,105.0,212.0,19.0,0.03,7923.399999999999,68.32000000000001,-25.000000000000004,-11.599999999999998,42.155442473349595
2019-04-29,14.83,100.0,100.0,100.0,9.19,991.9,15.94,2.5,7.8,8.160882305241266,6.14,34.0,0.0,0.0,0.0,986.0,9.14,-5.4,-0.9,0.6082762530298219,10.51625,80.625,54.875,55.375,2.6012500000000003,988.425,12.2025,-1.125,2.837500000000001,4.371075725340508,84.13,645.0,439.0,443.0,20.810000000000002,7907.4,97.62,-9.0,22.700000000000006,34.96860580272406
2019-04-30,16.04,100.0,87.0,100.0,9.46,994.9,17.24,-0.9,3.4,5.263078946776306,8.27,87.0,12.0,0.0,0.0,988.0,10.14,-5.1,-1.4,2.505992817228334,11.481250000000001,98.25,56.0,57.25,2.38,992.0250000000001,13.265,-3.6125,0.16249999999999992,4.072896266616983,91.85000000000001,786.0,448.0,458.0,19.04,7936.200000000001,106.12,-28.9,1.2999999999999994,32.58317013293586
2019-05-01,18.62,100.0,80.0,100.0,12.15,987.9,23.54,6.0,9.0,9.486832980505136,16.21,95.0,7.0,34.0,0.0,984.1,17.74,-0.7,1.9,2.247220505424423,17.36125,99.0,57.375,70.625,3.3475,985.8499999999999,19.814999999999998,2.7875,5.45,6.402714055278597,138.89,792.0,459.0,565.0,26.78,7886.799999999999,158.51999999999998,22.3,43.6,51.22171244222878
2019-05-02,17.69,100.0,70.0,100.0,1.7400000000000002,990.5,22.14,3.8,5.0,5.6859475903318,12.28,70.0,0.0,0.0,0.0,987.8,14.24,-1.5,-4.6,1.2206555615733703,15.612499999999997,91.75,19.5,68.625,0.5875,989.5625,18.115000000000002,0.6375,1.2000000000000002,3.8488726249145633,124.89999999999998,734.0,156.0,549.0,4.7,7916.5,144.92000000000002,5.1,9.600000000000001,30.790980999316506
2019-05-03,10.33,100.0,97.0,66.0,0.05,990.7,18.94,-0.7,-3.0,5.43415126767741,7.1,63.0,0.0,0.0,0.0,987.9,8.84,-3.1,-5.3,3.6055512754639887,8.587499999999999,85.0,44.75,8.75,0.01125,989.15,12.6025,-1.9124999999999999,-4.062500000000001,4.601990860895232,68.69999999999999,680.0,358.0,70.0,0.09,7913.2,100.82,-15.299999999999999,-32.50000000000001,36.81592688716186
2019-05-04,8.52,100.0,21.0,37.0,0.0,988.8,19.04,-0.5,-1.3,3.6674241641784495,5.65,0.0,0.0,0.0,0.0,985.9,8.04,-1.9,-3.3,1.7492855684535902,6.801249999999999,56.5,2.625,9.0,0.0,987.6,13.29,-1.0875,-2.4,2.6873530275625965,54.40999999999999,452.0,21.0,72.0,0.0,7900.8,106.32,-8.7,-19.2,21.498824220500772
2019-05-05,8.95,96.0,0.0,0.0,0.0,987.0,21.54,1.6,2.6,2.8635642126552714,5.4,0.0,0.0,0.0,0.0,984.9,9.24,-1.8,-1.5,0.8944271909999159,7.103749999999999,38.25,0.0,0.0,0.0,985.8874999999998,15.477499999999997,-0.04999999999999996,0.16250000000000006,1.9037132654456845,56.82999999999999,306.0,0.0,0.0,0.0,7887.0999999999985,123.81999999999998,-0.3999999999999997,1.3000000000000005,15.229706123565476
2019-05-06,14.03,86.0,0.0,27.0,0.0,989.1,24.24,2.9,6.0,6.62117814289874,8.49,13.0,0.0,0.0,0.0,986.7,12.94,0.8,1.7,2.5495097567963922,11.106250000000001,66.625,0.0,5.875,0.0,988.1374999999999,18.252499999999998,1.9250000000000003,3.9875000000000003,4.482509422976502,88.85000000000001,533.0,0.0,47.0,0.0,7905.099999999999,146.01999999999998,15.400000000000002,31.900000000000002,35.86007538381202
2019-05-07,15.96,100.0,99.0,62.0,1.94,994.0,22.24,1.1,1.7,4.7,11.48,50.0,0.0,0.0,0.0,989.7,13.04,-4.7,-3.0,2.0248456731316584,13.67375,84.625,32.125,25.125,0.43374999999999997,991.5875,17.127499999999998,-2.375,-0.6875000000000001,3.249375270954743,109.39,677.0,257.0,201.0,3.4699999999999998,7932.7,137.01999999999998,-19.0,-5.500000000000001,25.995002167637946
2019-05-08,17.4,100.0,7.0,90.0,2.26,992.6,25.44,0.2,8.4,8.459314393022643,8.78,50.0,0.0,0.0,0.0,981.9,11.04,-6.3,-1.4,4.904079934095692,13.50375,91.625,2.25,43.875,0.9862499999999998,987.4124999999999,17.7525,-3.712500000000001,3.1500000000000004,6.248210281753242,108.03,733.0,18.0,351.0,7.889999999999999,7899.299999999999,142.02,-29.700000000000006,25.200000000000003,49.98568225402594
2019-05-09,17.16,100.0,100.0,100.0,4.04,985.8,19.54,5.0,7.4,7.531268153505093,8.36,0.0,4.0,0.0,0.0,978.7,12.84,-0.4,-2.7,3.82099463490856,14.93875,87.5,59.625,28.625,1.1775000000000002,980.8749999999999,17.765,2.75,2.3000000000000003,5.4658540599518615,119.51,700.0,477.0,229.0,9.420000000000002,7846.999999999999,142.12,22.0,18.400000000000002,43.72683247961489
2019-05-10,6.28,78.0,58.0,0.0,0.02,993.4,16.14,3.9,-0.8,4.6872166581031856,4.5,0.0,0.0,0.0,0.0,987.7,7.54,-1.2,-4.0,1.4422205101855958,4.9575,27.75,13.875,0.0,0.00375,991.1374999999999,11.264999999999999,1.8250000000000002,-2.4375,3.4691245019701142,39.66,222.0,111.0,0.0,0.03,7929.099999999999,90.11999999999999,14.600000000000001,-19.5,27.752996015760914
2019-05-11,7.32,100.0,69.0,100.0,0.06,993.1,11.94,-2.2,0.0,3.9812058474788765,1.88,31.0,0.0,14.0,0.0,986.2,7.44,-3.9,-2.6,2.5,4.54125,81.875,17.5,71.375,0.01,990.1125,9.7775,-2.9625,-1.5000000000000002,3.4386361534425123,36.33,655.0,140.0,571.0,0.08,7920.9,78.22,-23.7,-12.000000000000002,27.509089227540098
2019-05-12,8.05,36.0,99.0,51.0,0.41,984.3,12.54,-0.2,-1.6,4.5,4.81,0.0,67.0,0.0,0.0,981.7,7.04,-3.6,-3.2,1.811077027627484,6.37625,12.375,86.75,17.75,0.0725,983.0125,9.64,-2.2125000000000004,-2.3125000000000004,3.2925133257434864,51.01,99.0,694.0,142.0,0.58,7864.1,77.12,-17.700000000000003,-18.500000000000004,26.34010660594789
2019-05-13,6.83,45.0,89.0,21.0,0.02,988.5,16.74,2.3,-1.4,4.341658669218482,3.81,0.0,0.0,0.0,0.0,984.0,6.14,1.1,-4.2,1.7804493814764857,5.2475,5.625,36.5,7.125,0.005,986.25,11.327499999999999,1.5625,-2.7125,3.194046206382369,41.98,45.0,292.0,57.0,0.04,7890.0,90.61999999999999,12.5,-21.7,25.552369651058953
2019-05-14,9.19,100.0,74.0,0.0,0.02,990.9,19.04,2.5,2.5,2.5709920264364885,6.5,0.0,0.0,0.0,0.0,988.6,8.84,-0.9,-1.5,1.1401754250991378,7.686249999999999,41.25,16.0,0.0,0.0025,989.725,14.2275,1.2249999999999999,0.025000000000000022,2.1586494436248786,61.489999999999995,330.0,128.0,0.0,0.02,7917.8,113.82,9.799999999999999,0.20000000000000018,17.26919554899903
2019-05-15,14.24,8.0,100.0,82.0,2.65,988.4,22.44,-0.5,3.1,3.801315561749643,10.43,0.0,0.0,0.0,0.0,986.2,13.04,-2.8,0.0,0.58309518948453,12.35875,1.0,57.375,24.625,0.4325,987.0624999999999,17.0525,-1.4749999999999999,1.6625,2.3655762729244625,98.87,8.0,459.0,197.0,3.46,7896.499999999999,136.42,-11.799999999999999,13.3,18.9246101833957
2019-05-16,18.98,100.0,3.0,69.0,0.0,987.5,26.64,5.5,6.5,6.8308125431752265,13.17,0.0,0.0,0.0,0.0,981.1,14.14,0.7,2.6,2.6925824035672523,15.852500000000001,53.375,0.375,21.625,0.0,984.65,20.8525,2.3625,4.2125,5.015993703427895,126.82000000000001,427.0,3.0,173.0,0.0,7877.2,166.82,18.9,33.7,40.12794962742316
2019-05-17,18.31,100.0,5.0,8.0,1.76,983.8,29.14,5.3,4.6,6.105735008989499,15.79,47.0,0.0,0.0,0.0,982.0,20.34,0.9,0.0,3.9408120990476063,17.4725,92.5,0.625,1.125,0.22125,982.8625,24.1025,4.075,2.4124999999999996,5.0940399093774325,139.78,740.0,5.0,9.0,1.77,7862.9,192.82,32.6,19.299999999999997,40.75231927501946
2019-05-18,17.27,100.0,5.0,7.0,0.0,983.8,28.24,4.5,8.3,9.353608929178083,15.58,0.0,0.0,0.0,0.0,980.5,19.14,-0.2,2.7,2.879236009777593,16.41875,70.625,0.625,1.0,0.0,982.6625000000001,23.44,2.05,5.7375,6.200213629087417,131.35,565.0,5.0,8.0,0.0,7861.300000000001,187.52,16.4,45.9,49.60170903269933
2019-05-19,18.35,100.0,56.0,67.0,2.4000000000000004,983.1,26.34,8.8,10.9,12.310970717209914,13.25,0.0,0.0,0.0,0.0,975.4,17.44,-1.0,-1.5,4.1,15.902500000000002,58.375,14.5,12.625,0.75125,978.1625000000001,22.1025,3.8,5.6875,8.556874028355649,127.22000000000001,467.0,116.0,101.0,6.01,7825.300000000001,176.82,30.4,45.5,68.45499222684519
2019-05-20,11.41,88.0,5.0,0.0,0.03,993.7,17.84,4.4,-1.7,5.594640292279745,5.17,0.0,0.0,0.0,0.0,985.9,9.24,-5.1,-4.0,3.453983207834109,7.425,25.375,1.125,0.0,0.00375,990.4749999999999,13.565000000000001,1.6125,-2.9375,4.571814611953252,59.4,203.0,9.0,0.0,0.03,7923.799999999999,108.52000000000001,12.9,-23.5,36.57451689562602
2019-05-21,9.85,100.0,100.0,85.0,4.1,993.1,14.54,-4.0,4.5,10.69298835686264,1.85,100.0,0.0,0.0,0.0,981.1,8.14,-9.7,-2.4,4.47213595499958,6.56125,100.0,37.375,30.25,0.98,988.7375000000001,10.9525,-7.375,0.325,7.760678408558753,52.49,800.0,299.0,242.0,7.84,7909.900000000001,87.62,-59.0,2.6,62.08542726847002
2019-05-22,18.5,100.0,100.0,100.0,5.44,986.1,27.94,4.2,7.3,7.653757247260983,10.31,0.0,0.0,0.0,0.0,982.1,12.54,-3.4,-0.9,4.0024992192379,14.73875,34.375,22.875,26.5,0.68,984.0,20.777499999999996,0.6625000000000001,4.675,5.78479090827472,117.91,275.0,183.0,212.0,5.44,7872.0,166.21999999999997,5.300000000000001,37.4,46.27832726619776
2019-05-23,20.22,100.0,100.0,100.0,3.7,993.2,26.54,4.6,6.2,6.847627326307997,14.1,0.0,0.0,0.0,0.0,987.6,19.74,-0.2,-2.4,2.247220505424423,17.01125,71.375,19.875,26.625,0.49625,990.35,23.015,3.0124999999999997,0.6749999999999998,4.485618137547135,136.09,571.0,159.0,213.0,3.97,7922.8,184.12,24.099999999999998,5.399999999999999,35.88494510037708
2019-05-24,21.28,100.0,53.0,74.0,3.74,993.5,29.44,3.6,5.2,6.080296045424105,13.08,38.0,0.0,0.0,0.0,987.9,16.54,-4.1,-1.7,2.4758836806279896,17.30125,89.0,13.375,18.0,0.78125,990.9625,22.29,-0.9125,2.2,4.235763725288852,138.41,712.0,107.0,144.0,6.25,7927.7,178.32,-7.3,17.6,33.88610980231081
2019-05-25,20.25,100.0,37.0,100.0,0.18,989.2,27.74,6.6,5.0,7.545197147855053,17.17,22.0,0.0,0.0,0.0,987.1,21.84,2.1,3.1,3.744329045369811,18.9125,87.0,4.875,41.75,0.0225,987.8000000000002,24.315,4.05,3.9500000000000006,5.762224159830319,151.3,696.0,39.0,334.0,0.18,7902.4000000000015,194.52,32.4,31.600000000000005,46.097793278642555
2019-05-26,19.78,100.0,50.0,72.0,9.09,991.2,25.14,3.1,2.4,3.114482300479488,17.64,39.0,0.0,0.0,0.0,989.0,19.14,-1.9,-2.2,1.2727922061357857,18.905,85.75,21.375,41.375,3.2174999999999994,989.9875,21.902499999999996,0.43750000000000006,-0.12499999999999999,2.061673494950584,151.24,686.0,171.0,331.0,25.739999999999995,7919.9,175.21999999999997,3.5000000000000004,-0.9999999999999999,16.49338795960467
2019-05-27,20.34,100.0,0.0,75.0,3.75,989.9,27.44,4.3,5.7,6.795586803212802,16.14,65.0,0.0,0.0,0.0,981.3,17.34,-3.8,-0.6,1.6155494421403511,18.175,92.375,0.0,28.5,0.7887500000000001,986.0375,22.452499999999997,0.11250000000000004,2.8125,4.2535211952215715,145.4,739.0,0.0,228.0,6.3100000000000005,7888.3,179.61999999999998,0.9000000000000004,22.5,34.02816956177257
2019-05-28,21.59,100.0,52.0,68.0,7.459999999999999,982.1,26.24,5.8,3.0,5.966573556070519,18.62,0.0,0.0,0.0,0.0,980.3,19.94,-5.0,-4.2,2.8160255680657444,20.0375,79.125,21.0,25.25,2.30375,981.2875,22.5275,1.5875,0.5875000000000002,4.498864956042642,160.3,633.0,168.0,202.0,18.43,7850.3,180.22,12.7,4.700000000000002,35.99091964834113
2019-05-29,19.89,100.0,43.0,31.0,2.22,981.9,30.24,6.5,4.1,7.026378868236469,16.66,50.0,0.0,0.0,0.0,978.0,21.64,-2.3,-1.3,1.3341664064126335,19.2,93.625,7.5,7.25,0.42250000000000004,979.5999999999999,24.915000000000003,3.3625000000000003,1.4124999999999999,4.702781711124724,153.6,749.0,60.0,58.0,3.3800000000000003,7836.799999999999,199.32000000000002,26.900000000000002,11.299999999999999,37.622253688997795
2019-05-30,17.43,94.0,67.0,100.0,11.02,982.4,25.94,5.2,2.6,5.360037313302959,15.54,0.0,0.0,0.0,0.0,979.8,17.94,0.3,-1.0,0.5,16.56375,37.25,19.625,42.0,2.24375,980.925,21.452499999999997,2.8499999999999996,0.7625,3.317877021368175,132.51,298.0,157.0,336.0,17.95,7847.4,171.61999999999998,22.799999999999997,6.1,26.5430161709454
2019-05-31,18.0,59.0,0.0,1.0,0.0,985.4,26.84,3.3,-0.1,3.712142238654117,13.63,0.0,0.0,0.0,0.0,983.0,14.84,0.1,-1.9,1.5033296378372911,15.35875,11.75,0.0,0.125,0.0,984.4125,20.79,2.1999999999999997,-1.0250000000000001,2.6048486219173608,122.87,94.0,0.0,1.0,0.0,7875.3,166.32,17.599999999999998,-8.200000000000001,20.838788975338886
2019-06-01,17.69,100.0,0.0,66.0,6.82,985.8,27.84,6.1,2.6,6.555150646628954,16.35,5.0,0.0,0.0,0.0,981.0,17.74,1.1,-2.6,2.8,16.9525,58.5,0.0,12.5,0.88625,983.6125,21.915,3.825,0.925,4.313574681451546,135.62,468.0,0.0,100.0,7.09,7868.9,175.32,30.6,7.4,34.50859745161237
2019-06-02,16.43,18.0,36.0,0.0,0.02,990.4,22.64,2.6,-2.0,6.48459713474939,8.51,0.0,0.0,0.0,0.0,982.0,14.34,0.4,-6.1,2.563201123595259,12.773750000000001,3.0,5.0,0.0,0.005,986.3249999999999,18.415000000000003,1.65,-4.0375000000000005,4.480977678096542,102.19000000000001,24.0,40.0,0.0,0.04,7890.599999999999,147.32000000000002,13.2,-32.300000000000004,35.847821424772334
2019-06-03,14.19,92.0,29.0,0.0,0.0,993.9,23.84,2.4,2.8,3.130495168499705,8.25,0.0,0.0,0.0,0.0,990.6,12.54,-0.3,-0.3,1.4866068747318506,11.09,46.375,7.25,0.0,0.0,992.1750000000001,18.415,1.325,1.3,2.1613964878381413,88.72,371.0,58.0,0.0,0.0,7937.400000000001,147.32,10.6,10.4,17.29117190270513
2019-06-04,19.03,100.0,2.0,67.0,0.0,991.6,26.94,2.5,7.3,7.414849964766653,11.21,59.0,0.0,0.0,0.0,984.4,16.34,-0.6,2.5,2.596150997149434,14.431249999999999,80.875,0.25,24.25,0.0,988.3375000000001,21.415,0.7125,4.7250000000000005,4.85026034397865,115.44999999999999,647.0,2.0,194.0,0.0,7906.700000000001,171.32,5.7,37.800000000000004,38.8020827518292
2019-06-05,21.76,100.0,11.0,99.0,2.57,982.9,29.64,4.0,2.3,4.011234224026317,19.09,14.0,0.0,0.0,0.0,980.3,20.34,1.2,-1.4,1.5620499351813308,20.22875,76.25,2.75,24.25,0.7725000000000001,981.2625,24.6525,2.45,0.5625,2.9599021475715035,161.83,610.0,22.0,194.0,6.180000000000001,7850.1,197.22,19.6,4.5,23.679217180572028
2019-06-06,19.2,100.0,0.0,48.0,0.0,985.2,27.34,-3.0,-1.4,4.1400483088968905,14.15,85.0,0.0,0.0,0.0,982.9,16.44,-3.5,-2.5,3.4014702703389896,16.72625,97.5,0.0,9.25,0.0,984.0000000000001,21.4025,-3.2375000000000003,-1.9125,3.777103134574508,133.81,780.0,0.0,74.0,0.0,7872.000000000001,171.22,-25.900000000000002,-15.3,30.216825076596063
2019-06-07,18.28,100.0,1.0,50.0,0.0,985.1,26.54,-4.3,-2.0,7.15122367151245,14.84,75.0,0.0,0.0,0.0,983.6,18.24,-6.7,-2.7,4.78539444560216,17.06625,94.125,0.125,6.25,0.0,984.3000000000002,21.902500000000003,-5.45,-2.4,5.968108613681963,136.53,753.0,1.0,50.0,0.0,7874.4000000000015,175.22000000000003,-43.6,-19.2,47.744868909455704
2019-06-08,19.11,73.0,64.0,63.0,1.22,986.3,24.34,-4.6,-1.0,7.66550715869472,10.72,0.0,0.0,0.0,0.0,984.7,15.94,-7.6,-2.9,4.707440918375927,15.61875,16.875,17.25,17.375,0.21375,985.6,20.0775,-5.775,-1.9250000000000003,6.139637851324107,124.95,135.0,138.0,139.0,1.71,7884.8,160.62,-46.2,-15.400000000000002,49.117102810592854
2019-06-09,20.5,100.0,87.0,8.0,0.17,986.5,26.04,1.5,-0.6,3.929376540877701,16.24,3.0,0.0,0.0,0.0,984.0,16.94,-3.4,-3.8,2.05182845286832,18.53875,70.75,40.125,1.25,0.06125000000000001,985.15,21.089999999999996,-1.1500000000000001,-1.875,3.0056595441238807,148.31,566.0,321.0,10.0,0.4900000000000001,7881.2,168.71999999999997,-9.200000000000001,-15.0,24.045276352991046
2019-06-10,18.95,0.0,81.0,0.0,0.1,995.5,21.74,4.7,-1.8,9.192388155425117,10.9,0.0,0.0,0.0,0.0,986.5,14.64,1.6,-8.5,2.4758836806279896,13.030000000000001,0.0,18.625,0.0,0.01625,991.575,18.59,3.2249999999999996,-5.937499999999999,6.794851109039864,104.24000000000001,0.0,149.0,0.0,0.13,7932.6,148.72,25.799999999999997,-47.49999999999999,54.35880887231891
2019-06-11,13.33,47.0,96.0,0.0,0.0,996.2,24.64,2.5,3.0,3.1953090617340916,10.57,0.0,0.0,0.0,0.0,991.1,13.34,-1.1,0.2,1.1,11.548749999999998,10.125,28.25,0.0,0.0,994.1,19.2525,1.0250000000000001,1.1875,2.141539025024052,92.38999999999999,81.0,226.0,0.0,0.0,7952.8,154.02,8.200000000000001,9.5,17.132312200192416
2019-06-12,14.76,100.0,67.0,100.0,2.37,990.4,20.34,5.1,5.0,5.8694122363316765,9.52,25.0,0.0,16.0,0.0,980.5,13.84,-0.9,-4.2,3.2557641192199416,11.82125,74.25,20.375,67.625,0.38625000000000004,985.0749999999999,16.9275,1.575,2.2125,4.445908600546506,94.57,594.0,163.0,541.0,3.0900000000000003,7880.599999999999,135.42,12.6,17.7,35.56726880437205
2019-06-13,13.07,90.0,100.0,100.0,0.81,990.9,17.74,5.7,0.2,8.381527307120106,8.38,0.0,0.0,0.0,0.0,981.1,10.84,2.2,-6.8,2.3769728648009427,9.64,17.875,34.25,31.125,0.10625000000000001,986.2125000000001,14.314999999999998,3.9625,-4.125,5.90434279041047,77.12,143.0,274.0,249.0,0.8500000000000001,7889.700000000001,114.51999999999998,31.7,-33.0,47.23474232328376
2019-06-14,14.77,100.0,24.0,86.0,0.2,991.7,21.94,3.0,7.6,8.170679286326198,6.79,0.0,0.0,0.0,0.0,985.3,9.04,0.5,1.1,2.459674775249769,11.38625,46.25,7.375,21.875,0.025,989.1625,15.89,1.8125000000000002,4.975,5.502570402536868,91.09,370.0,59.0,175.0,0.2,7913.3,127.12,14.500000000000002,39.8,44.020563220294946
2019-06-15,20.69,100.0,100.0,100.0,14.38,984.5,22.74,5.7,7.5,8.154140052758478,13.15,17.0,0.0,0.0,0.0,979.7,16.84,1.1,2.2,3.966106403010388,17.37375,69.125,76.625,46.75,4.12,982.1249999999999,19.49,2.825,4.925000000000001,5.989668336791526,138.99,553.0,613.0,374.0,32.96,7856.999999999999,155.92,22.6,39.400000000000006,47.91734669433221
2019-06-16,22.03,100.0,100.0,75.0,11.37,983.0,28.94,3.9,3.5,4.0024992192379,18.03,0.0,0.0,0.0,0.0,981.0,18.54,-0.3,0.9,0.9486832980505138,19.94,66.75,31.75,18.125,1.93125,981.95,22.652500000000003,1.925,1.8875,2.8656520085031314,159.52,534.0,254.0,145.0,15.45,7855.6,181.22000000000003,15.4,15.1,22.92521606802505
2019-06-17,19.54,100.0,100.0,100.0,3.33,987.0,21.84,-1.1,-0.3,3.560898762952972,14.46,100.0,0.0,33.0,0.0,984.5,15.64,-2.8,-2.7,1.6155494421403511,17.259999999999998,100.0,45.25,86.0,0.61875,985.8125,18.815,-1.8749999999999998,-1.5125000000000002,2.52004130597521,138.07999999999998,800.0,362.0,688.0,4.95,7886.5,150.52,-14.999999999999998,-12.100000000000001,20.16033044780168
2019-06-18,18.72,100.0,43.0,96.0,0.05,986.6,25.54,0.3,-1.9,3.6878177829171546,15.46,0.0,0.0,0.0,0.0,982.7,16.04,-2.4,-2.9,2.202271554554524,17.12125,39.125,14.0,23.75,0.01125,985.05,20.665,-0.9500000000000003,-2.425,2.809147977152837,136.97,313.0,112.0,190.0,0.09,7880.4,165.32,-7.600000000000002,-19.4,22.473183817222697
2019-06-19,19.59,100.0,54.0,67.0,4.84,982.6,24.74,-0.9,-0.2,3.801315561749643,15.59,51.0,0.0,0.0,0.0,976.8,17.24,-3.1,-2.2,1.5811388300841898,17.957500000000003,82.375,24.125,28.375,1.8737500000000002,979.5625,20.64,-1.9749999999999999,-1.2125,2.3722627760464783,143.66000000000003,659.0,193.0,227.0,14.990000000000002,7836.5,165.12,-15.799999999999999,-9.7,18.978102208371826
2019-06-20,17.73,94.0,100.0,91.0,1.59,984.4,22.64,3.7,-1.2,5.565968020030298,14.59,0.0,2.0,0.0,0.0,973.7,15.44,-2.3,-5.3,2.5942243542145693,16.42125,23.25,65.0,27.25,0.33999999999999997,978.5874999999999,18.5775,1.275,-3.5000000000000004,4.2947759511079715,131.37,186.0,520.0,218.0,2.7199999999999998,7828.699999999999,148.62,10.2,-28.000000000000004,34.35820760886377
2019-06-21,18.99,100.0,100.0,100.0,1.62,989.1,22.64,-1.9,2.7,5.770615218501402,12.8,0.0,0.0,0.0,0.0,985.5,13.84,-5.2,-0.5,1.9235384061671343,16.128749999999997,46.25,27.875,25.125,0.42625,986.8625000000001,18.3525,-3.4625,0.9375000000000001,3.709227907401419,129.02999999999997,370.0,223.0,201.0,3.41,7894.900000000001,146.82,-27.7,7.500000000000001,29.673823259211353
2019-06-22,22.85,100.0,94.0,100.0,1.54,986.9,27.34,-1.4,4.0,6.328506932918696,17.87,26.0,0.0,0.0,0.0,984.6,18.64,-6.3,-0.6,2.668332812825267,20.542499999999997,78.75,60.625,41.5,0.57,985.8875,22.6025,-3.5375,2.1625,4.477305230840276,164.33999999999997,630.0,485.0,332.0,4.56,7887.1,180.82,-28.3,17.3,35.81844184672221
2019-06-23,21.26,100.0,92.0,100.0,5.79,988.2,26.04,3.6,6.0,6.0827625302982185,18.47,49.0,0.0,0.0,0.0,981.2,19.44,-4.2,1.4,1.8439088914585773,19.84375,85.125,48.125,65.25,1.0625,984.8375,21.7775,-0.22500000000000003,3.5749999999999997,4.339822501771958,158.75,681.0,385.0,522.0,8.5,7878.7,174.22,-1.8000000000000003,28.599999999999998,34.718580014175664
