Date,TMAX(C),TMIN(C),WMAX(M/s),PREC(mm}
2017-05-24,16.11111111111111,13.88888888888889,7.59968,9.100000000000001
2017-05-25,19.444444444444443,12.222222222222221,8.9408,0.0
2017-05-26,27.22222222222222,12.222222222222221,8.04672,3.5999999999999996
2017-05-27,23.333333333333332,16.666666666666668,4.91744,0.0
2017-05-28,26.11111111111111,16.666666666666668,10.28192,0.0
2017-05-29,28.88888888888889,15.0,10.28192,0.0
2017-05-30,25.555555555555557,12.777777777777779,9.38784,0.0
2017-05-31,26.11111111111111,13.88888888888889,8.9408,0.3
2017-06-01,27.77777777777778,11.666666666666666,4.02336,0.0
2017-06-02,30.0,13.333333333333334,4.91744,0.0
2017-06-03,32.22222222222222,17.77777777777778,6.7056,0.0
2017-06-04,31.666666666666668,21.666666666666668,8.9408,0.0
2017-06-05,33.333333333333336,16.666666666666668,10.28192,0.0
2017-06-06,26.666666666666668,12.222222222222221,8.04672,0.0
2017-06-07,25.555555555555557,13.88888888888889,9.38784,0.0
2017-06-08,27.77777777777778,11.666666666666666,3.57632,0.0
2017-06-09,30.555555555555557,16.11111111111111,8.9408,0.0
2017-06-10,31.666666666666668,17.77777777777778,11.62304,0.0
2017-06-11,33.333333333333336,18.88888888888889,10.28192,0.0
2017-06-12,35.0,21.11111111111111,8.9408,0.0
2017-06-13,35.0,22.22222222222222,7.15264,0.0
2017-06-14,35.0,21.11111111111111,12.96416,18.900000000000002
2017-06-15,30.555555555555557,20.0,6.7056,0.5
2017-06-16,31.666666666666668,19.444444444444443,6.7056,0.3
2017-06-17,30.555555555555557,21.666666666666668,8.9408,1.3
2017-06-18,27.22222222222222,17.77777777777778,9.38784,1.8
2017-06-19,27.22222222222222,15.0,9.38784,0.3
2017-06-20,30.555555555555557,13.333333333333334,7.15264,4.7
2017-06-21,29.444444444444443,17.77777777777778,4.91744,0.0
2017-06-22,29.444444444444443,21.666666666666668,8.9408,0.6
2017-06-23,26.666666666666668,16.11111111111111,8.04672,0.0
2017-06-24,24.444444444444443,13.333333333333334,7.59968,0.0
2017-06-25,24.444444444444443,11.666666666666666,7.59968,0.0
2017-06-26,,,,0.0
2017-06-27,24.444444444444443,8.88888888888889,3.57632,0.0
2017-06-28,28.333333333333332,12.777777777777779,9.83488,0.0
2017-06-29,31.666666666666668,21.11111111111111,10.28192,0.3
2017-06-30,28.88888888888889,20.0,7.15264,11.4
2017-07-01,28.88888888888889,18.88888888888889,6.7056,0.0
2017-07-02,31.11111111111111,15.0,4.91744,0.0
2017-07-03,32.22222222222222,19.444444444444443,3.57632,0.0
2017-07-04,31.11111111111111,18.88888888888889,4.91744,0.0
2017-07-05,29.444444444444443,21.11111111111111,4.02336,0.0
2017-07-06,31.11111111111111,21.11111111111111,5.81152,0.0
2017-07-07,33.333333333333336,20.0,9.83488,2.0
2017-07-08,27.77777777777778,15.555555555555555,6.7056,0.0
2017-07-09,30.555555555555557,14.444444444444445,4.91744,0.0
2017-07-10,31.666666666666668,21.11111111111111,9.83488,2.1
2017-07-11,28.88888888888889,21.11111111111111,10.28192,23.8
2017-07-12,31.666666666666668,20.555555555555557,6.7056,0.0
2017-07-13,28.333333333333332,22.77777777777778,4.4704,6.9
2017-07-14,26.666666666666668,17.77777777777778,5.81152,0.0
2017-07-15,25.555555555555557,14.444444444444445,3.12928,0.0
2017-07-16,30.555555555555557,15.555555555555555,6.25856,1.3
2017-07-17,28.88888888888889,17.77777777777778,5.81152,0.0
2017-07-18,30.555555555555557,16.666666666666668,3.12928,0.0
2017-07-19,32.22222222222222,21.11111111111111,3.57632,13.799999999999999
2017-07-20,,,8.04672,1.0
2017-07-21,33.333333333333336,22.77777777777778,7.59968,1.6
2017-07-22,31.11111111111111,21.11111111111111,6.7056,4.1
2017-07-23,31.11111111111111,20.0,8.04672,2.3
2017-07-24,27.77777777777778,17.77777777777778,4.91744,0.0
2017-07-25,27.77777777777778,16.11111111111111,4.4704,0.0
2017-07-26,31.11111111111111,16.666666666666668,3.57632,12.799999999999999
2017-07-27,27.77777777777778,20.555555555555557,6.25856,3.4000000000000004
2017-07-28,27.77777777777778,18.88888888888889,6.7056,0.0
2017-07-29,25.555555555555557,16.11111111111111,5.81152,0.0
2017-07-30,27.77777777777778,16.666666666666668,3.57632,0.0
2017-07-31,28.88888888888889,18.333333333333332,3.12928,0.0
2017-08-01,28.88888888888889,18.333333333333332,2.68224,0.0
2017-08-02,28.333333333333332,16.11111111111111,3.12928,0.3
2017-08-03,28.88888888888889,18.333333333333332,6.7056,1.5
2017-08-04,21.666666666666668,12.222222222222221,7.59968,0.0
2017-08-05,24.444444444444443,10.555555555555555,4.02336,0.0
2017-08-06,22.77777777777778,16.11111111111111,4.91744,0.0
2017-08-07,25.0,17.22222222222222,4.91744,0.0
2017-08-08,27.22222222222222,11.666666666666666,4.02336,0.0
2017-08-09,27.22222222222222,12.777777777777779,4.02336,0.0
2017-08-10,28.88888888888889,14.444444444444445,4.91744,0.0
2017-08-11,28.333333333333332,16.11111111111111,4.4704,0.6
2017-08-12,26.11111111111111,13.88888888888889,4.91744,0.0
2017-08-13,27.22222222222222,13.333333333333334,3.12928,0.0
2017-08-14,28.333333333333332,15.555555555555555,3.12928,0.0
2017-08-15,30.555555555555557,17.77777777777778,3.57632,0.0
2017-08-16,28.333333333333332,18.88888888888889,6.25856,1.0
2017-08-17,28.88888888888889,18.88888888888889,8.04672,0.6
2017-08-18,28.88888888888889,16.666666666666668,6.25856,0.0
2017-08-19,31.11111111111111,16.11111111111111,4.02336,0.0
2017-08-20,32.22222222222222,17.77777777777778,4.4704,0.0
2017-08-21,31.11111111111111,21.666666666666668,5.81152,0.0
2017-08-22,26.666666666666668,15.0,6.7056,6.699999999999999
2017-08-23,25.555555555555557,12.222222222222221,5.81152,0.0
2017-08-24,26.11111111111111,11.666666666666666,4.91744,0.0
2017-08-25,25.0,11.666666666666666,4.91744,0.0
2017-08-26,26.666666666666668,12.777777777777779,4.02336,0.0
2017-08-27,27.77777777777778,12.777777777777779,3.57632,0.0
2017-08-28,27.77777777777778,15.555555555555555,4.02336,20.400000000000002
2017-08-29,27.22222222222222,14.444444444444445,3.57632,0.0
2017-08-30,27.22222222222222,15.555555555555555,3.57632,0.0
2017-08-31,25.555555555555557,14.444444444444445,7.15264,0.0
2017-09-01,21.11111111111111,13.333333333333334,8.04672,0.0
2017-09-02,23.333333333333332,7.777777777777778,4.4704,0.0
2017-09-03,27.77777777777778,12.777777777777779,4.02336,0.0
2017-09-04,31.11111111111111,13.333333333333334,9.38784,2.1
2017-09-05,22.22222222222222,10.555555555555555,7.15264,0.0
2017-09-06,19.444444444444443,7.222222222222222,6.7056,0.0
2017-09-07,21.666666666666668,6.111111111111111,5.81152,0.0
2017-09-08,26.666666666666668,7.777777777777778,4.4704,0.0
2017-09-09,26.11111111111111,11.666666666666666,4.91744,0.0
2017-09-10,23.88888888888889,8.333333333333334,4.02336,0.0
2017-09-11,23.88888888888889,10.0,5.81152,0.0
2017-09-12,26.11111111111111,14.444444444444445,7.59968,0.0
2017-09-13,21.11111111111111,17.22222222222222,3.57632,1.1
2017-09-14,26.666666666666668,16.11111111111111,2.68224,0.0
2017-09-15,31.11111111111111,13.88888888888889,6.25856,0.0
2017-09-16,31.11111111111111,15.555555555555555,4.02336,0.0
2017-09-17,32.22222222222222,18.333333333333332,7.15264,0.0
2017-09-18,30.0,20.0,4.02336,11.5
2017-09-19,27.77777777777778,18.88888888888889,2.68224,2.5999999999999996
2017-09-20,34.44444444444444,17.22222222222222,7.15264,0.0
2017-09-21,33.333333333333336,21.666666666666668,4.02336,0.0
2017-09-22,34.44444444444444,19.444444444444443,4.02336,0.0
2017-09-23,34.44444444444444,19.444444444444443,4.02336,0.0
2017-09-24,33.888888888888886,17.22222222222222,4.02336,0.0
2017-09-25,32.77777777777778,17.22222222222222,4.02336,0.0
2017-09-26,33.333333333333336,18.88888888888889,6.7056,0.0
2017-09-27,23.88888888888889,13.88888888888889,6.25856,0.0
2017-09-28,23.333333333333332,9.444444444444445,4.4704,0.0
2017-09-29,26.11111111111111,7.777777777777778,6.7056,0.0
2017-09-30,22.77777777777778,8.88888888888889,4.4704,0.0
2017-10-01,25.0,6.666666666666667,6.25856,0.0
2017-10-02,28.88888888888889,16.666666666666668,7.15264,0.0
2017-10-03,25.555555555555557,18.333333333333332,9.38784,1.1
2017-10-04,24.444444444444443,19.444444444444443,5.81152,1.3
2017-10-05,22.77777777777778,16.666666666666668,4.02336,25.6
2017-10-06,22.22222222222222,18.88888888888889,6.25856,23.8
2017-10-07,28.88888888888889,13.88888888888889,14.75232,4.8
2017-10-08,26.666666666666668,10.555555555555555,6.25856,0.0
2017-10-09,28.333333333333332,13.88888888888889,4.02336,0.0
2017-10-10,26.11111111111111,14.444444444444445,9.38784,50.099999999999994
2017-10-11,15.0,12.777777777777779,8.04672,1.6
2017-10-12,17.22222222222222,9.444444444444445,4.4704,1.9000000000000001
2017-10-13,26.11111111111111,10.555555555555555,7.59968,0.0
2017-10-14,30.0,16.666666666666668,9.83488,0.0
2017-10-15,23.333333333333332,9.444444444444445,9.38784,2.1
2017-10-16,18.333333333333332,3.888888888888889,6.25856,0.0
2017-10-17,21.11111111111111,5.555555555555555,9.38784,0.0
2017-10-18,22.77777777777778,6.666666666666667,8.9408,0.0
2017-10-19,26.666666666666668,8.88888888888889,4.91744,0.0
2017-10-20,27.22222222222222,9.444444444444445,7.59968,0.0
2017-10-21,25.555555555555557,10.555555555555555,10.28192,0.0
2017-10-22,22.22222222222222,12.222222222222221,12.51712,15.7
2017-10-23,,,7.59968,26.1
2017-10-24,8.88888888888889,5.555555555555555,9.83488,1.8
2017-10-25,,,6.25856,0.0
2017-10-26,18.88888888888889,1.6666666666666667,9.83488,0.0
2017-10-27,10.0,3.888888888888889,9.83488,0.0
2017-10-28,4.444444444444445,2.2222222222222223,7.59968,0.0
2017-10-29,9.444444444444445,-1.1111111111111112,4.4704,0.0
2017-10-30,10.0,-0.5555555555555556,11.62304,0.8
2017-10-31,6.111111111111111,-1.1111111111111112,10.28192,0.0
2017-11-01,12.777777777777779,2.7777777777777777,7.15264,3.4
2017-11-02,18.88888888888889,10.0,8.04672,0.3
2017-11-03,13.333333333333334,6.111111111111111,7.15264,0.0
2017-11-04,16.11111111111111,6.666666666666667,7.15264,0.0
2017-11-05,22.22222222222222,10.0,8.04672,4.5
2017-11-06,9.444444444444445,3.888888888888889,8.9408,0.0
2017-11-07,9.444444444444445,5.0,8.9408,0.0
2017-11-08,10.0,0.5555555555555556,4.4704,0.0
2017-11-09,11.666666666666666,-2.2222222222222223,10.28192,0.0
2017-11-10,2.7777777777777777,-6.111111111111111,7.15264,0.0
2017-11-11,7.222222222222222,-3.888888888888889,6.25856,0.0
2017-11-12,5.555555555555555,2.7777777777777777,4.91744,0.8999999999999999
2017-11-13,7.222222222222222,0.5555555555555556,4.4704,0.0
2017-11-14,11.11111111111111,-1.1111111111111112,8.9408,0.0
2017-11-15,13.88888888888889,0.5555555555555556,9.38784,12.8
2017-11-16,2.2222222222222223,-1.1111111111111112,6.7056,0.0
2017-11-17,11.11111111111111,-1.1111111111111112,9.83488,0.0
2017-11-18,17.22222222222222,1.6666666666666667,13.4112,18.500000000000004
2017-11-19,2.2222222222222223,-2.2222222222222223,8.9408,0.0
2017-11-20,11.11111111111111,-1.1111111111111112,11.62304,0.0
2017-11-21,11.11111111111111,-2.7777777777777777,10.28192,0.0
2017-11-22,2.7777777777777777,-6.666666666666667,4.4704,0.0
2017-11-23,10.0,-1.6666666666666667,7.15264,0.0
2017-11-24,15.555555555555555,-1.1111111111111112,10.72896,0.0
2017-11-25,14.444444444444445,0.0,9.38784,0.0
2017-11-26,12.777777777777779,-3.3333333333333335,4.91744,0.0
2017-11-27,18.333333333333332,0.5555555555555556,9.38784,0.0
2017-11-28,19.444444444444443,6.666666666666667,12.96416,0.0
2017-11-29,11.666666666666666,0.0,7.15264,0.0
2017-11-30,12.222222222222221,-0.5555555555555556,8.04672,3.0999999999999996
2017-12-01,11.11111111111111,-2.2222222222222223,4.02336,0.0
2017-12-02,14.444444444444445,-1.1111111111111112,6.25856,0.0
2017-12-03,15.555555555555555,-1.1111111111111112,7.15264,0.0
2017-12-04,18.333333333333332,10.0,15.19936,1.6
2017-12-05,8.333333333333334,-2.7777777777777777,12.51712,0.5
2017-12-06,5.555555555555555,-3.3333333333333335,11.62304,0.0
2017-12-07,-1.1111111111111112,-9.444444444444445,9.38784,0.0
2017-12-08,2.2222222222222223,-9.444444444444445,8.04672,0.0
2017-12-09,0.5555555555555556,-7.777777777777778,11.176,0.0
2017-12-10,5.555555555555555,-7.777777777777778,11.176,0.0
2017-12-11,11.666666666666666,-7.222222222222222,11.176,0.0
2017-12-12,1.1111111111111112,-6.666666666666667,11.176,0.0
2017-12-13,7.222222222222222,-5.0,15.19936,0.0
2017-12-14,0.0,-6.666666666666667,7.59968,0.0
2017-12-15,2.2222222222222223,-7.777777777777778,9.38784,0.0
2017-12-16,12.222222222222221,-1.1111111111111112,9.83488,0.0
2017-12-17,10.0,2.2222222222222223,7.59968,0.0
2017-12-18,10.0,2.7777777777777777,9.38784,0.0
2017-12-19,10.0,1.6666666666666667,7.59968,0.0
2017-12-20,,,7.15264,0.0
2017-12-21,9.444444444444445,-3.3333333333333335,6.25856,0.0
2017-12-22,8.88888888888889,2.2222222222222223,5.81152,0.0
2017-12-23,2.7777777777777777,-4.444444444444445,7.59968,1.0
2017-12-24,-3.888888888888889,-8.333333333333334,10.28192,2.6
2017-12-25,-7.777777777777778,-13.333333333333334,8.04672,0.0
2017-12-26,-12.222222222222221,-21.11111111111111,7.15264,0.0
2017-12-27,-15.0,-23.333333333333332,4.4704,0.0
2017-12-28,-7.777777777777778,-16.666666666666668,4.91744,0.0
2017-12-29,-7.777777777777778,-10.555555555555555,7.15264,2.4
2017-12-30,-8.333333333333334,-17.77777777777778,10.28192,0.0
2017-12-31,-16.666666666666668,-20.555555555555557,7.15264,0.3
2018-01-01,-20.0,-26.11111111111111,6.25856,0.0
2018-01-02,-13.88888888888889,-26.11111111111111,6.7056,0.0
2018-01-03,-7.222222222222222,-19.444444444444443,8.04672,0.0
2018-01-04,-10.555555555555555,-23.333333333333332,7.15264,0.0
2018-01-05,-13.333333333333334,-23.333333333333332,5.81152,0.0
2018-01-06,-13.333333333333334,-25.0,5.81152,0.0
2018-01-07,1.1111111111111112,-12.777777777777779,9.38784,2.1
2018-01-08,1.1111111111111112,-2.2222222222222223,7.15264,0.3
2018-01-09,,,5.81152,0.0
2018-01-10,,,11.62304,0.0
2018-01-11,15.0,-7.222222222222222,10.72896,5.8
2018-01-12,-5.0,-9.444444444444445,12.96416,0.3
2018-01-13,-7.222222222222222,-13.88888888888889,10.28192,0.0
2018-01-14,-5.555555555555555,-16.11111111111111,8.9408,0.3
2018-01-15,-2.7777777777777777,-18.333333333333332,10.28192,0.6
2018-01-16,-13.333333333333334,-20.555555555555557,9.38784,0.0
2018-01-17,-8.88888888888889,-20.0,8.9408,0.0
2018-01-18,-1.1111111111111112,-11.11111111111111,9.83488,0.0
2018-01-19,3.3333333333333335,-6.666666666666667,9.38784,0.0
2018-01-20,5.0,-2.2222222222222223,7.15264,0.0
2018-01-21,11.11111111111111,3.3333333333333335,7.59968,2.4
2018-01-22,12.777777777777779,2.7777777777777777,13.85824,8.7
2018-01-23,2.7777777777777777,-1.6666666666666667,9.83488,1.7000000000000002
2018-01-24,-1.1111111111111112,-5.0,7.15264,0.0
2018-01-25,8.333333333333334,-3.3333333333333335,9.83488,0.0
2018-01-26,11.11111111111111,1.1111111111111112,11.62304,0.0
2018-01-27,10.555555555555555,-1.1111111111111112,9.38784,0.0
2018-01-28,10.0,-1.6666666666666667,6.7056,0.0
2018-01-29,-1.1111111111111112,-8.333333333333334,9.83488,0.0
2018-01-30,0.0,-10.555555555555555,10.72896,0.0
2018-01-31,7.777777777777778,-1.1111111111111112,11.62304,0.0
2018-02-01,1.1111111111111112,-11.666666666666666,10.28192,0.0
2018-02-02,-5.555555555555555,-15.0,6.7056,0.0
2018-02-03,3.888888888888889,-5.0,12.51712,0.0
2018-02-04,2.2222222222222223,-16.11111111111111,11.176,0.8
2018-02-05,-6.666666666666667,-22.22222222222222,5.81152,2.4
2018-02-06,-8.88888888888889,-17.77777777777778,5.81152,0.0
2018-02-07,-6.111111111111111,-13.333333333333334,6.7056,0.0
2018-02-08,-0.5555555555555556,-16.666666666666668,7.15264,0.0
2018-02-09,7.777777777777778,-2.2222222222222223,9.38784,0.0
2018-02-10,-2.2222222222222223,-6.111111111111111,8.04672,0.3
2018-02-11,-3.888888888888889,-10.555555555555555,8.04672,1.1
2018-02-12,0.0,-12.222222222222221,6.25856,0.0
2018-02-13,4.444444444444445,-7.777777777777778,6.7056,0.0
2018-02-14,10.555555555555555,-0.5555555555555556,7.15264,0.0
2018-02-15,16.11111111111111,5.0,8.9408,1.1
2018-02-16,3.888888888888889,-5.555555555555555,9.38784,0.3
2018-02-17,2.2222222222222223,-5.555555555555555,9.38784,1.1
2018-02-18,7.222222222222222,-6.111111111111111,8.9408,0.0
2018-02-19,16.11111111111111,7.222222222222222,14.75232,18.8
2018-02-20,18.333333333333332,1.6666666666666667,13.85824,72.0
2018-02-21,1.1111111111111112,-0.5555555555555556,8.9408,13.3
2018-02-22,6.666666666666667,0.0,9.83488,1.3
2018-02-23,7.777777777777778,2.7777777777777777,8.04672,2.1
2018-02-24,12.777777777777779,2.7777777777777777,14.75232,5.499999999999999
2018-02-25,7.777777777777778,0.0,16.54048,0.3
2018-02-26,11.666666666666666,-1.1111111111111112,7.15264,0.0
2018-02-27,16.666666666666668,2.2222222222222223,9.83488,0.0
2018-02-28,12.222222222222221,7.777777777777778,4.91744,1.6
2018-03-01,10.555555555555555,0.0,12.96416,10.600000000000001
2018-03-02,8.88888888888889,-1.6666666666666667,4.91744,0.0
2018-03-03,10.0,-2.2222222222222223,6.25856,0.0
2018-03-04,11.666666666666666,-1.1111111111111112,8.04672,0.0
2018-03-05,5.0,0.0,10.72896,1.6
2018-03-06,7.222222222222222,-1.1111111111111112,9.38784,1.0
2018-03-07,2.2222222222222223,-2.7777777777777777,9.83488,0.0
2018-03-08,0.5555555555555556,-5.555555555555555,7.59968,0.0
2018-03-09,5.555555555555555,-5.555555555555555,4.02336,0.0
2018-03-10,7.777777777777778,-2.2222222222222223,6.7056,0.0
2018-03-11,5.0,-3.888888888888889,8.9408,0.0
2018-03-12,7.777777777777778,-4.444444444444445,8.9408,0.0
2018-03-13,5.555555555555555,-6.111111111111111,9.83488,0.0
2018-03-14,8.88888888888889,-8.333333333333334,9.83488,0.0
2018-03-15,13.333333333333334,-2.7777777777777777,7.59968,0.0
2018-03-16,7.777777777777778,-3.888888888888889,9.38784,2.8
2018-03-17,3.3333333333333335,-1.1111111111111112,7.59968,1.3
2018-03-18,11.11111111111111,-3.888888888888889,4.02336,0.0
2018-03-19,13.88888888888889,2.2222222222222223,12.51712,0.0
2018-03-20,5.555555555555555,-1.6666666666666667,10.28192,0.0
2018-03-21,7.777777777777778,-2.7777777777777777,8.04672,0.0
2018-03-22,10.555555555555555,-5.0,4.4704,0.0
2018-03-23,10.555555555555555,-0.5555555555555556,7.15264,0.0
2018-03-24,2.7777777777777777,-1.1111111111111112,12.51712,20.800000000000004
2018-03-25,4.444444444444445,-5.0,10.72896,0.0
2018-03-26,10.555555555555555,-2.2222222222222223,10.28192,5.3999999999999995
2018-03-27,12.777777777777779,4.444444444444445,8.04672,11.0
2018-03-28,11.11111111111111,4.444444444444445,6.7056,1.9000000000000001
2018-03-29,9.444444444444445,3.888888888888889,8.9408,6.699999999999999
2018-03-30,10.0,0.5555555555555556,7.15264,0.3
2018-03-31,12.222222222222221,1.6666666666666667,14.75232,0.3
2018-04-01,2.2222222222222223,-4.444444444444445,6.7056,4.3
2018-04-02,5.0,-7.777777777777778,7.59968,0.6
2018-04-03,18.88888888888889,1.6666666666666667,14.30528,7.099999999999999
2018-04-04,1.1111111111111112,-2.7777777777777777,14.30528,0.0
2018-04-05,9.444444444444445,-3.888888888888889,7.15264,0.0
2018-04-06,6.111111111111111,-3.3333333333333335,10.28192,0.0
2018-04-07,3.888888888888889,-6.111111111111111,7.15264,0.0
2018-04-08,5.0,-6.666666666666667,4.02336,2.3
2018-04-09,4.444444444444445,-0.5555555555555556,4.02336,0.5
2018-04-10,6.666666666666667,-2.2222222222222223,4.91744,0.0
2018-04-11,19.444444444444443,0.5555555555555556,9.83488,0.0
2018-04-12,26.11111111111111,11.666666666666666,12.96416,0.0
2018-04-13,22.22222222222222,14.444444444444445,13.85824,6.8999999999999995
2018-04-14,18.88888888888889,10.0,9.38784,14.7
2018-04-15,10.0,0.5555555555555556,10.72896,4.499999999999999
2018-04-16,1.1111111111111112,-2.2222222222222223,12.51712,0.2
2018-04-17,8.88888888888889,-1.1111111111111112,8.04672,0.0
2018-04-18,13.333333333333334,0.0,14.75232,0.0
2018-04-19,13.333333333333334,0.5555555555555556,8.9408,0.0
2018-04-20,17.22222222222222,-1.6666666666666667,5.81152,0.0
2018-04-21,17.77777777777778,5.0,7.59968,0.0
2018-04-22,20.0,8.333333333333334,9.83488,0.0
2018-04-23,17.22222222222222,8.333333333333334,7.59968,5.1
2018-04-24,16.666666666666668,8.333333333333334,6.7056,1.3
2018-04-25,17.77777777777778,5.555555555555555,7.15264,0.0
2018-04-26,20.0,2.7777777777777777,4.91744,0.0
2018-04-27,21.11111111111111,5.555555555555555,9.83488,0.0
2018-04-28,15.555555555555555,2.2222222222222223,9.38784,0.0
2018-04-29,17.22222222222222,-0.5555555555555556,6.25856,0.0
2018-04-30,25.555555555555557,1.6666666666666667,9.38784,0.0
2018-05-01,29.444444444444443,10.0,12.51712,0.0
2018-05-02,31.666666666666668,17.22222222222222,11.62304,0.0
2018-05-03,22.77777777777778,17.22222222222222,11.62304,12.0
2018-05-04,22.77777777777778,12.777777777777779,11.176,0.0
2018-05-05,27.22222222222222,11.666666666666666,6.25856,0.0
2018-05-06,27.77777777777778,12.777777777777779,10.28192,0.0
2018-05-07,25.0,10.0,6.7056,0.0
2018-05-08,28.333333333333332,10.0,6.25856,0.0
2018-05-09,29.444444444444443,12.222222222222221,23.24608,12.899999999999999
2018-05-10,27.22222222222222,13.88888888888889,4.91744,0.0
2018-05-11,30.555555555555557,15.0,10.28192,0.0
2018-05-12,25.0,15.555555555555555,7.59968,0.0
2018-05-13,30.555555555555557,15.0,6.7056,0.0
2018-05-14,33.888888888888886,18.333333333333332,11.176,0.0
2018-05-15,25.555555555555557,14.444444444444445,8.04672,3.0
2018-05-16,28.333333333333332,13.88888888888889,4.91744,0.0
2018-05-17,29.444444444444443,16.666666666666668,7.59968,0.0
2018-05-18,24.444444444444443,18.333333333333332,8.04672,0.0
2018-05-19,29.444444444444443,17.77777777777778,7.15264,0.8
2018-05-20,26.666666666666668,15.555555555555555,8.04672,0.0
2018-05-21,25.0,15.555555555555555,7.15264,1.3
2018-05-22,29.444444444444443,17.22222222222222,7.15264,0.0
2018-05-23,29.444444444444443,13.88888888888889,4.4704,0.0
2018-05-24,31.11111111111111,15.555555555555555,4.91744,0.0
2018-05-25,33.333333333333336,17.77777777777778,10.72896,15.5
2018-05-26,31.11111111111111,20.0,6.7056,0.8
2018-05-27,34.44444444444444,20.0,4.91744,0.0
2018-05-28,36.111111111111114,20.0,4.91744,0.0
2018-05-29,31.11111111111111,21.666666666666668,7.59968,3.0999999999999996
2018-05-30,27.22222222222222,22.22222222222222,4.91744,29.7
2018-05-31,32.22222222222222,20.0,8.04672,3.9
2018-06-01,31.666666666666668,16.666666666666668,6.7056,0.0
2018-06-02,29.444444444444443,13.333333333333334,6.7056,0.0
2018-06-03,27.77777777777778,13.88888888888889,10.28192,0.0
2018-06-04,25.555555555555557,12.222222222222221,4.91744,0.0
2018-06-05,30.555555555555557,13.333333333333334,7.59968,0.0
2018-06-06,28.333333333333332,12.222222222222221,4.4704,0.0
2018-06-07,32.77777777777778,18.88888888888889,6.7056,2.5
2018-06-08,30.555555555555557,20.0,7.59968,0.0
2018-06-09,26.666666666666668,18.88888888888889,5.81152,4.6
2018-06-10,26.11111111111111,18.88888888888889,8.9408,29.200000000000003
2018-06-11,25.0,18.88888888888889,6.25856,4.3
2018-06-12,28.333333333333332,20.0,6.7056,26.6
2018-06-13,27.77777777777778,16.666666666666668,6.7056,0.0
2018-06-14,27.22222222222222,15.555555555555555,4.4704,0.0
2018-06-15,31.666666666666668,18.88888888888889,4.02336,1.1
2018-06-16,32.22222222222222,21.11111111111111,5.81152,0.0
2018-06-17,32.22222222222222,22.77777777777778,5.81152,0.0
2018-06-18,32.22222222222222,23.333333333333332,5.81152,0.0
2018-06-19,31.666666666666668,21.666666666666668,9.83488,14.2
2018-06-20,29.444444444444443,21.11111111111111,7.15264,0.3
2018-06-21,26.666666666666668,18.333333333333332,4.02336,56.3
2018-06-22,23.88888888888889,17.77777777777778,4.91744,2.3
2018-06-23,22.77777777777778,17.77777777777778,4.91744,0.0
2018-06-24,27.77777777777778,16.11111111111111,4.4704,0.0
2018-06-25,26.666666666666668,17.77777777777778,8.04672,0.0
2018-06-26,27.22222222222222,20.0,5.81152,5.499999999999999
2018-06-27,28.333333333333332,18.88888888888889,6.25856,0.0
2018-06-28,28.88888888888889,18.333333333333332,4.4704,0.0
2018-06-29,31.666666666666668,20.0,5.81152,0.0
2018-06-30,31.666666666666668,22.77777777777778,4.91744,0.0
2018-07-01,31.666666666666668,22.22222222222222,7.15264,18.7
2018-07-02,29.444444444444443,21.11111111111111,3.57632,0.0
2018-07-03,31.11111111111111,21.11111111111111,4.91744,0.0
2018-07-04,32.22222222222222,22.22222222222222,3.57632,0.0
2018-07-05,31.666666666666668,21.666666666666668,11.176,31.0
2018-07-06,26.666666666666668,16.11111111111111,7.59968,0.0
2018-07-07,25.555555555555557,13.88888888888889,4.91744,0.0
2018-07-08,28.333333333333332,14.444444444444445,3.57632,0.0
2018-07-09,31.11111111111111,18.333333333333332,3.57632,0.0
2018-07-10,31.666666666666668,21.11111111111111,6.25856,4.8
2018-07-11,28.88888888888889,16.666666666666668,4.4704,0.0
2018-07-12,28.88888888888889,17.22222222222222,3.57632,0.0
2018-07-13,30.0,17.22222222222222,4.02336,0.0
2018-07-14,27.22222222222222,18.88888888888889,6.7056,25.4
2018-07-15,27.77777777777778,21.11111111111111,4.4704,22.7
2018-07-16,30.555555555555557,22.22222222222222,5.81152,0.0
2018-07-17,28.88888888888889,18.88888888888889,4.4704,0.0
2018-07-18,26.11111111111111,15.0,4.91744,0.0
2018-07-19,27.77777777777778,15.555555555555555,6.25856,0.0
2018-07-20,27.22222222222222,20.0,9.83488,0.0
2018-07-21,26.11111111111111,18.88888888888889,10.28192,3.3
2018-07-22,26.666666666666668,19.444444444444443,8.04672,15.700000000000001
2018-07-23,27.22222222222222,16.11111111111111,6.7056,0.0
2018-07-24,28.88888888888889,16.11111111111111,5.81152,0.0
2018-07-25,28.333333333333332,15.555555555555555,5.81152,0.0
2018-07-26,26.11111111111111,15.0,5.81152,0.0
2018-07-27,24.444444444444443,13.333333333333334,5.81152,0.0
2018-07-28,25.555555555555557,13.333333333333334,3.57632,0.0
2018-07-29,19.444444444444443,15.0,3.57632,8.4
2018-07-30,23.88888888888889,17.22222222222222,4.4704,9.200000000000001
2018-07-31,23.88888888888889,15.0,4.4704,0.3
2018-08-01,26.666666666666668,13.88888888888889,3.12928,0.0
2018-08-02,28.88888888888889,16.666666666666668,6.25856,0.0
2018-08-03,30.555555555555557,17.77777777777778,3.57632,0.3
2018-08-04,30.555555555555557,20.0,4.4704,0.0
